content_id,content_type_id,content_type_name,title,addr1,addr2,first_image,first_image2,map_x,map_y,area_code,sigungu_code,cat1,cat2,cat3,created_time,modified_time,tel,zipcode,overview,raw_data
3076152,28,레포츠,더클라임 클라이밍 마곡점,서울특별시 강서구 마곡동로 62 (마곡동),마곡사이언스타워 7층,http://tong.visitkorea.or.kr/cms/resource/80/3497580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3497580_image3_1.jpg,126.8339038169,37.5606079049,1,4,A03,A0302,A03021800,20231205153750,20250612111824,,07803,,"{""addr1"": ""서울특별시 강서구 마곡동로 62 (마곡동)"", ""addr2"": ""마곡사이언스타워 7층"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03021800"", ""contentid"": ""3076152"", ""contenttypeid"": ""28"", ""createdtime"": ""20231205153750"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/80/3497580_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/80/3497580_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8339038169"", ""mapy"": ""37.5606079049"", ""mlevel"": ""6"", ""modifiedtime"": ""20250612111824"", ""sigungucode"": ""4"", ""tel"": """", ""title"": ""더클라임 클라이밍 마곡점"", ""zipcode"": ""07803"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""500"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011300""}"
2753381,28,레포츠,더클라임 클라이밍 양재점,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)",지하1층,http://tong.visitkorea.or.kr/cms/resource/71/3497571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3497571_image3_1.jpg,127.0358930949,37.4852341646,1,1,A03,A0302,A03021800,20211006021224,20250612110428,,06267,,"{""addr1"": ""서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)"", ""addr2"": ""지하1층"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03021800"", ""contentid"": ""2753381"", ""contenttypeid"": ""28"", ""createdtime"": ""20211006021224"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/71/3497571_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/71/3497571_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0358930949"", ""mapy"": ""37.4852341646"", ""mlevel"": ""6"", ""modifiedtime"": ""20250612110428"", ""sigungucode"": ""1"", ""tel"": """", ""title"": ""더클라임 클라이밍 양재점"", ""zipcode"": ""06267"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""680"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011300""}"
989663,28,레포츠,송강카누학교 서울분교,서울특별시 광진구 강변북로 2326 (자양동),서울윈드서핑장 8호,http://tong.visitkorea.or.kr/cms/resource/38/3497538_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3497538_image3_1.jpg,127.0794573887,37.5270995313,1,6,A03,A0303,A03030200,20100331023031,20250612100023,,05111,,"{""addr1"": ""서울특별시 광진구 강변북로 2326 (자양동)"", ""addr2"": ""서울윈드서핑장 8호"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0303"", ""cat3"": ""A03030200"", ""contentid"": ""989663"", ""contenttypeid"": ""28"", ""createdtime"": ""20100331023031"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/38/3497538_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/38/3497538_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0794573887"", ""mapy"": ""37.5270995313"", ""mlevel"": ""6"", ""modifiedtime"": ""20250612100023"", ""sigungucode"": ""6"", ""tel"": """", ""title"": ""송강카누학교 서울분교"", ""zipcode"": ""05111"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS02"", ""lclsSystm3"": ""LS020200""}"
1029885,28,레포츠,난지한강공원 익스트림장,서울특별시 마포구 한강난지로 162 (상암동),,http://tong.visitkorea.or.kr/cms/resource/46/3466946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3466946_image3_1.jpg,126.8851546298,37.5630252055,1,13,A03,A0302,A03022200,20100525015428,20250610113709,02-3780-0611,03900,,"{""addr1"": ""서울특별시 마포구 한강난지로 162 (상암동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022200"", ""contentid"": ""1029885"", ""contenttypeid"": ""28"", ""createdtime"": ""20100525015428"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/46/3466946_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/46/3466946_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8851546298"", ""mapy"": ""37.5630252055"", ""mlevel"": ""6"", ""modifiedtime"": ""20250610113709"", ""sigungucode"": ""13"", ""tel"": ""02-3780-0611"", ""title"": ""난지한강공원 익스트림장"", ""zipcode"": ""03900"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""440"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011600""}"
131334,28,레포츠,서초구민체육센터 수영장,서울특별시 서초구 사평대로 55 (반포동),,http://tong.visitkorea.or.kr/cms/resource/33/1868033_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1868033_image3_1.jpg,126.9907301631,37.4985345878,1,15,A03,A0303,A03030700,20020716090000,20250605163557,,06550,,"{""addr1"": ""서울특별시 서초구 사평대로 55 (반포동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0303"", ""cat3"": ""A03030700"", ""contentid"": ""131334"", ""contenttypeid"": ""28"", ""createdtime"": ""20020716090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/33/1868033_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/33/1868033_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9907301631"", ""mapy"": ""37.4985345878"", ""mlevel"": ""6"", ""modifiedtime"": ""20250605163557"", ""sigungucode"": ""15"", ""tel"": """", ""title"": ""서초구민체육센터 수영장"", ""zipcode"": ""06550"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""650"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS02"", ""lclsSystm3"": ""LS020700""}"
131534,28,레포츠,사당청소년센터,서울특별시 동작구 사당로23길 57-7,,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image3_1.jpg,126.9757596726,37.4854497277,1,12,A03,A0302,A03020200,20040226090000,20250604152842,02-595-02313,07005,,"{""addr1"": ""서울특별시 동작구 사당로23길 57-7"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03020200"", ""contentid"": ""131534"", ""contenttypeid"": ""28"", ""createdtime"": ""20040226090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/45/2958145_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/45/2958145_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9757596726"", ""mapy"": ""37.4854497277"", ""mlevel"": ""6"", ""modifiedtime"": ""20250604152842"", ""sigungucode"": ""12"", ""tel"": ""02-595-0231~3"", ""title"": ""사당청소년센터"", ""zipcode"": ""07005"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""590"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE10"", ""lclsSystm3"": ""VE100200""}"
131408,28,레포츠,서울시립보라매청소년센터,서울특별시 동작구 여의대방로20길 61 (신대방동),,http://tong.visitkorea.or.kr/cms/resource/55/1898355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1898355_image3_1.jpg,126.9215449274,37.4938977769,1,12,A03,A0302,A03020200,20021118090000,20250604151811,02-834-72314,07062,,"{""addr1"": ""서울특별시 동작구 여의대방로20길 61 (신대방동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03020200"", ""contentid"": ""131408"", ""contenttypeid"": ""28"", ""createdtime"": ""20021118090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/55/1898355_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/55/1898355_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9215449274"", ""mapy"": ""37.4938977769"", ""mlevel"": ""6"", ""modifiedtime"": ""20250604151811"", ""sigungucode"": ""12"", ""tel"": ""02-834-7231~4"", ""title"": ""서울시립보라매청소년센터"", ""zipcode"": ""07062"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""590"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE10"", ""lclsSystm3"": ""VE100200""}"
131139,28,레포츠,강남청소년센터,서울특별시 강남구 영동대로131길 26 (청담동),,http://tong.visitkorea.or.kr/cms/resource/49/3495049_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3495049_image3_1.jpg,127.0540626647,37.5205165055,1,1,A03,A0302,A03020200,20030527090000,20250604093327,,06073,,"{""addr1"": ""서울특별시 강남구 영동대로131길 26 (청담동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03020200"", ""contentid"": ""131139"", ""contenttypeid"": ""28"", ""createdtime"": ""20030527090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/49/3495049_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/49/3495049_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0540626647"", ""mapy"": ""37.5205165055"", ""mlevel"": ""6"", ""modifiedtime"": ""20250604093327"", ""sigungucode"": ""1"", ""tel"": """", ""title"": ""강남청소년센터"", ""zipcode"": ""06073"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""680"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE10"", ""lclsSystm3"": ""VE100200""}"
131455,28,레포츠,서울시립수서청소년센터,서울특별시 강남구 광평로 144 (수서동),,http://tong.visitkorea.or.kr/cms/resource/52/3494652_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3494652_image3_1.jpg,127.0887661062,37.4836658521,1,1,A03,A0302,A03020200,20040220090000,20250530110938,,06362,,"{""addr1"": ""서울특별시 강남구 광평로 144 (수서동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03020200"", ""contentid"": ""131455"", ""contenttypeid"": ""28"", ""createdtime"": ""20040220090000"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/52/3494652_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/52/3494652_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0887661062"", ""mapy"": ""37.4836658521"", ""mlevel"": ""6"", ""modifiedtime"": ""20250530110938"", ""sigungucode"": ""1"", ""tel"": """", ""title"": ""서울시립수서청소년센터"", ""zipcode"": ""06362"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""680"", ""lclsSystm1"": ""VE"", ""lclsSystm2"": ""VE10"", ""lclsSystm3"": ""VE100200""}"
2757125,28,레포츠,인서울27 골프클럽,서울특별시 강서구 오쇠동,1-2,http://tong.visitkorea.or.kr/cms/resource/15/2787315_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2787315_image2_1.jpg,126.7964131765,37.5469532693,1,4,A03,A0302,A03020700,20211014181743,20250527095848,,07505,,"{""addr1"": ""서울특별시 강서구 오쇠동"", ""addr2"": ""1-2"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03020700"", ""contentid"": ""2757125"", ""contenttypeid"": ""28"", ""createdtime"": ""20211014181743"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/15/2787315_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/15/2787315_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.7964131765"", ""mapy"": ""37.5469532693"", ""mlevel"": ""6"", ""modifiedtime"": ""20250527095848"", ""sigungucode"": ""4"", ""tel"": """", ""title"": ""인서울27 골프클럽"", ""zipcode"": ""07505"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""500"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS010400""}"
2783331,28,레포츠,한강레져스포츠,서울특별시 영등포구 여의동로 290 (여의도동),,http://tong.visitkorea.or.kr/cms/resource/45/2794845_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/45/2794845_image2_1.jpeg,126.9384174889,37.5258888069,1,20,A03,A0301,A03010200,20211130183845,20250527094924,,07337,,"{""addr1"": ""서울특별시 영등포구 여의동로 290 (여의도동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0301"", ""cat3"": ""A03010200"", ""contentid"": ""2783331"", ""contenttypeid"": ""28"", ""createdtime"": ""20211130183845"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/45/2794845_image2_1.jpeg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/45/2794845_image2_1.jpeg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9384174889"", ""mapy"": ""37.5258888069"", ""mlevel"": ""6"", ""modifiedtime"": ""20250527094924"", ""sigungucode"": ""20"", ""tel"": """", ""title"": ""한강레져스포츠"", ""zipcode"": ""07337"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""560"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS02"", ""lclsSystm3"": ""LS021400""}"
2778449,28,레포츠,남산국치길,서울특별시 중구 주자동,,http://tong.visitkorea.or.kr/cms/resource/57/2795157_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2795157_image2_1.jpg,126.9889146857,37.5605523511,1,24,A03,A0302,A03022700,20211124190824,20250527093902,,04627,,"{""addr1"": ""서울특별시 중구 주자동"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2778449"", ""contenttypeid"": ""28"", ""createdtime"": ""20211124190824"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/57/2795157_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/57/2795157_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9889146857"", ""mapy"": ""37.5605523511"", ""mlevel"": ""6"", ""modifiedtime"": ""20250527093902"", ""sigungucode"": ""24"", ""tel"": """", ""title"": ""남산국치길"", ""zipcode"": ""04627"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""140"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
2773297,28,레포츠,워커힐숲길,서울특별시 광진구 워커힐로 177,(광장동),http://tong.visitkorea.or.kr/cms/resource/72/2780772_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/72/2780772_image3_1.png,127.1107898477,37.5552218298,1,6,A03,A0302,A03022700,20211111185534,20250527092305,,04963,,"{""addr1"": ""서울특별시 광진구 워커힐로 177"", ""addr2"": ""(광장동)"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2773297"", ""contenttypeid"": ""28"", ""createdtime"": ""20211111185534"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/72/2780772_image2_1.png"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/72/2780772_image3_1.png"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1107898477"", ""mapy"": ""37.5552218298"", ""mlevel"": ""6"", ""modifiedtime"": ""20250527092305"", ""sigungucode"": ""6"", ""tel"": """", ""title"": ""워커힐숲길"", ""zipcode"": ""04963"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""215"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
3082411,28,레포츠,더클라임 클라이밍 홍대B점,서울특별시 마포구 양화로 125 (서교동),,http://tong.visitkorea.or.kr/cms/resource/08/3082408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3082408_image3_1.jpg,126.9203238777,37.5548017901,1,13,A03,A0302,A03021800,20231204140651,20250526181927,,04032,,"{""addr1"": ""서울특별시 마포구 양화로 125 (서교동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03021800"", ""contentid"": ""3082411"", ""contenttypeid"": ""28"", ""createdtime"": ""20231204140651"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/08/3082408_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/08/3082408_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9203238777"", ""mapy"": ""37.5548017901"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526181927"", ""sigungucode"": ""13"", ""tel"": """", ""title"": ""더클라임 클라이밍 홍대B점"", ""zipcode"": ""04032"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""440"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011300""}"
1101088,28,레포츠,서울 한양도성 순성길,서울특별시 종로구 누상동,산1-29번지 외,http://tong.visitkorea.or.kr/cms/resource/78/3493278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3493278_image3_1.jpg,126.9583140939,37.5818521039,1,23,A03,A0302,A03022700,20100929002040,20250526175148,,03038,,"{""addr1"": ""서울특별시 종로구 누상동"", ""addr2"": ""산1-29번지 외"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""1101088"", ""contenttypeid"": ""28"", ""createdtime"": ""20100929002040"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/78/3493278_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/78/3493278_image3_1.jpg"", ""cpyrhtDivCd"": ""Type1"", ""mapx"": ""126.9583140939"", ""mapy"": ""37.5818521039"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526175148"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""서울 한양도성 순성길"", ""zipcode"": ""03038"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
2675078,28,레포츠,초대길,서울특별시 강북구 4.19로 114,(수유동),http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg,127.0028388394,37.6435151778,1,3,A03,A0302,A03022700,20201007054955,20250526131513,,01013,,"{""addr1"": ""서울특별시 강북구 4.19로 114"", ""addr2"": ""(수유동)"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2675078"", ""contenttypeid"": ""28"", ""createdtime"": ""20201007054955"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.0028388394"", ""mapy"": ""37.6435151778"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526131513"", ""sigungucode"": ""3"", ""tel"": """", ""title"": ""초대길"", ""zipcode"": ""01013"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""305"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
3080519,28,레포츠,한강드론공원,서울특별시 강동구 천호동,351-1,http://tong.visitkorea.or.kr/cms/resource/14/3080514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3080514_image3_1.jpg,127.1191171003,37.5470534844,1,2,A03,A0301,A03010300,20240111171839,20250526113856,,05250,,"{""addr1"": ""서울특별시 강동구 천호동"", ""addr2"": ""351-1"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0301"", ""cat3"": ""A03010300"", ""contentid"": ""3080519"", ""contenttypeid"": ""28"", ""createdtime"": ""20240111171839"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/14/3080514_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/14/3080514_image3_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""127.1191171003"", ""mapy"": ""37.5470534844"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526113856"", ""sigungucode"": ""2"", ""tel"": """", ""title"": ""한강드론공원"", ""zipcode"": ""05250"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""740"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS03"", ""lclsSystm3"": ""LS030500""}"
3060916,28,레포츠,50플러스수영장,서울특별시 구로구 오류로 36-25 (천왕동),,http://tong.visitkorea.or.kr/cms/resource/79/3052679_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3052679_image3_1.JPG,126.8418606728,37.4884775410,1,7,A03,A0303,A03030700,20231129165303,20250526112515,,08350,,"{""addr1"": ""서울특별시 구로구 오류로 36-25 (천왕동)"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0303"", ""cat3"": ""A03030700"", ""contentid"": ""3060916"", ""contenttypeid"": ""28"", ""createdtime"": ""20231129165303"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/79/3052679_image2_1.JPG"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/79/3052679_image3_1.JPG"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8418606728"", ""mapy"": ""37.4884775410"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526112515"", ""sigungucode"": ""7"", ""tel"": """", ""title"": ""50플러스수영장"", ""zipcode"": ""08350"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""530"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS02"", ""lclsSystm3"": ""LS020700""}"
2723499,28,레포츠,서울한양도성 백악구간,서울특별시 종로구 창의문로 118 (부암동),창의문~혜화문,http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg,126.9665102630,37.5926565508,1,23,A03,A0302,A03022700,20210625192622,20250526110855,,03020,,"{""addr1"": ""서울특별시 종로구 창의문로 118 (부암동)"", ""addr2"": ""창의문~혜화문"", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2723499"", ""contenttypeid"": ""28"", ""createdtime"": ""20210625192622"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.9665102630"", ""mapy"": ""37.5926565508"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526110855"", ""sigungucode"": ""23"", ""tel"": """", ""title"": ""서울한양도성 백악구간"", ""zipcode"": ""03020"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""110"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
2612154,28,레포츠,[양천구 둘레길] 하천형코스,서울특별시 양천구 목동,,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,126.8808138178,37.5467520196,1,19,A03,A0302,A03022700,20190720002119,20250526110247,,07969,,"{""addr1"": ""서울특별시 양천구 목동"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2612154"", ""contenttypeid"": ""28"", ""createdtime"": ""20190720002119"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8808138178"", ""mapy"": ""37.5467520196"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526110247"", ""sigungucode"": ""19"", ""tel"": """", ""title"": ""[양천구 둘레길] 하천형코스"", ""zipcode"": ""07969"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""470"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
2612119,28,레포츠,[양천구 둘레길] 도심형코스,서울특별시 양천구 신월동,,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,126.8311134689,37.5227539223,1,19,A03,A0302,A03022700,20190720001133,20250526105802,,08037,,"{""addr1"": ""서울특별시 양천구 신월동"", ""addr2"": """", ""areacode"": ""1"", ""cat1"": ""A03"", ""cat2"": ""A0302"", ""cat3"": ""A03022700"", ""contentid"": ""2612119"", ""contenttypeid"": ""28"", ""createdtime"": ""20190720001133"", ""firstimage"": ""http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp"", ""firstimage2"": ""http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp"", ""cpyrhtDivCd"": ""Type3"", ""mapx"": ""126.8311134689"", ""mapy"": ""37.5227539223"", ""mlevel"": ""6"", ""modifiedtime"": ""20250526105802"", ""sigungucode"": ""19"", ""tel"": """", ""title"": ""[양천구 둘레길] 도심형코스"", ""zipcode"": ""08037"", ""lDongRegnCd"": ""11"", ""lDongSignguCd"": ""470"", ""lclsSystm1"": ""LS"", ""lclsSystm2"": ""LS01"", ""lclsSystm3"": ""LS011900""}"
